@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'Both English and SI units used for XTHROTAB command parameters in EngCntrl-S/C ICD',4
'Incomplete restrictions for the Cathode Condition Command in EngCntrl SRS and EngCntrl-S/C ICD',3
'The SRS - EngCntrl requirements deviations from Deep Space 1 are incomplete',4
'XSCRBMEM and XSRBMEM commands intent unclear and inconsistently defined in EngCntrl SRS',3
'Inconsistent power-off handling during "start step" of Cathode Condition Procedure stated in EngCntrl SRS',3
'Fault flag - "open cathode heater" not flowed down to EngCntrl SRS',3
'Requirement for XMEMPOKE commands missing from EngCntrl SRS and EngCntrl-S/C ICD',3
'Inconsistent MEMORY SCRUB IN PROGRESS handling when commanding XSTARTSW stated in EngCntrl SRS and EngCntrl-S/C ICD',3
'Termination of memory scrub inconsistent in EngCntrl-S/C ICD and EngCntrl SRS',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2014 is not linked to L2 PRD rqts',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-68 is not linked to L2 PRD rqts',3
'L2-PRD-1541 is not linked to L3 SC&FS rqts',3
'L2-PRD-1538 is not linked to L3 SC&FS rqts',3
'L3-SFS-2384 is incorrectly linked to L2-PRD-1537',3
'L2-PRD-1534 is not linked to L3 SC&FS rqts',3
'L3-SFS-2011 is incorrectly linked to L2-PRD-1317',3
'L2-PRD-1517 is not linked to L3 SC&FS rqts',4
'L2-PRD-1502 is not linked to L3 SC&FS rqts',4
'L2-PRD-1510 is not linked to L3 SC&FS rqts',4
'L2-PRD-1507 is not linked to L3 SC&FS rqts',4
'L2-PRD-1495 is not linked to L3 SC&FS rqts',4
'L2-PRD-1498 is not linked to L3 SC&FS rqts',4
'L2-PRD-1395 is not linked to L3 SC&FS rqts',4
'L2-PRD-1391 is not linked to L3 SC&FS rqts',4
'L2-PRD-1386 is not linked to L3 SC&FS rqts',4
'L2-PRD-1382 is not linked to L3 SC&FS rqts',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2431 specifies inaccurate attitude transient allocation',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-108 seems inaccurate',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2058 specifies an unnecessary RWA error',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2057 is inaccurate',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2377 is inaccurate',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-3153 is inconsistent with L2-PRD-1519',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-105 is inconsistent with L2-PRD-1504',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2153 is inconsistent with L2-PRD-720',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-105 is inconsistent with L2-PRD-718',3
'ProjectA Spacecraft and Flight System Requirement L3-SFS-2096: has no associated L4 traces',3
'ProjectA OBC ACS Requirement ACS-AN001: Does not properly define when the AN software shall send ephemeris data to AC task',3
'ProjectA OBC ACS Requirement ACS-AC098: The exact intent of the requirement is ambiguous',3
'ProjectA OBC ACS Requirement ACS-AC081: The exact intent of the requirement is ambiguous',3
'L2-FPR-5 does not appear to be satisfied by the linked requirements (L3-SFS-888 & L3-SFS-951)',3
'ProjectA L3 SC&FSRD Rqt: L3-SFS-698 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-877 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-875 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-873 does not flow down to the L4 C&DH SRS',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-872 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-849 has been deleted but still has linked requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-843 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-842 does not flow down to the L4 C&DH SRS',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-831 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-830 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-829 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2339 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2338 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-825 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-824 does not flow down to the L4 C&DH SRS',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-823 is missing links to L4 C&DH SRS requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-780 needs requirement links added and some removed',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-777 needs requirement links added and some removed',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-761 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-755 is missing a link to L4 C&DH SRS requirement SB010.',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-754 needs requirement links added and some removed',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-749 is missing several C&DH requirement links',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-2241 is missing C&DH requirement links',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-747 is missing several C&DH requirement links',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-746 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-1740 has been deleted but still has linked requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-736 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-735 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-734 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-724 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-704 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-703 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-697 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-696 is linked to unnecessary requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-876 is missing a link to L2-FGI-287',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-861functionality is no longer addressed by L2 requirements',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-840 is missing a link to L2-FGI-784',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-834 is missing a link to L2-FGI-784',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-874 is Inconsistent with L2-FGI-287',4
'ProjectA L2 FGICD Rqt: L2-FGI-349 functionality is missing in L3 SC&FSRD',4
'ProjectA L2 FGICD Rqt: L2-FGI-778 is missing a link to L3-SFS-2339',4
'ProjectA L2 FGICD Rqt: L2-FGI-777 is missing a link to L3-SFS-2338',4
'ProjectA L2 FGICD Rqt: Intent of L2-FGI-146 unclear with respect to L2-FGI-145',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-810 seems inconsistent with L3-SFS-809',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-798 is Inconsistent with the deletion of L2-FGI-133',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-797 is Inconsistent with the deletion of L2-FGI-132',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-796 is conveying inaccurate information on the most recently executed commands',4
'ProjectA L2 PRD Rqt: L2-PRD-831 requirements trace is Incomplete.',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-732 is Inconsistent with L2-FGI-312',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-724 is Inconsistent with L2-PRD-756.',4
'ProjectA L3 SC&FSRD Rqt: L3-SFS-705 is Inconsistent with L2-PRD-215.',4
'ProjectA L2 PRD Rqt: L2-PRD-565 is missing flowdown to the L3 SC&FSRD',4
'ProjectA Spacecraft and Flight System Req L3-SFS-94: has no associated L4 traces',3
'L3-SFS-2427: Incomplete attitude determination accuracy requirement',4
'Unclear attitude determination accuracy requirement',4
'Unclear attitude control tolerance requirement',4
'Inconsistent attitude control tolerance requirement',4
'Invalid L3 SCFSRD Paragraph numbers used in ACS SRS RTM Appendix A',4
'Inconsistent slew capability requirement',4
'Inconsistent attitude control accuracy requirement',4
'Inconsistent attitude determination accuracy requirement',4
'UPL HLP Command Set Not Consistently Defined',3
'ProjectA OBC SuROM Req SU017: The exact intent of the requirement is ambiguous',4
'ProjectA OBC SuROM Req SU022: The various Boot Descriptor copies are not defined.',4
'ProjectA OBC SuROM Req SU004: What Flight Software Startup shall load is not defined.',4
'C&DH SRS Rqt: OS017 missing OS-specific responsibility relative to the FSW exception log',4
'C&DH SRS Rqt: OS013 and its subrequirements missing OS-specific responsibility',4
'C&DH SRS Rqt: OS006 missing maximum number of FSW images',4
'ProjectA OBC C&DH Req HS001: The number of times the health monitoring function shall request data is not defined.',4
'SuROM SRS Rqt: SU104 missing SuROM-specific responsibility',4
'SuROM SRS Rqt: SU0103 missing SuROM-specific responsibility',4
'SuROM SRS Rqt: SU019 missing SuROM responsibility relative to "machine error interrupt services"',4
'SuROM SRS Rqt: SU018 and its subrequirements missing SuROM-specific responsibility',4
'SuROM SRS Rqt: SU017 missing SuROM responsibility relative to the FSW exception log',4
'SuROM SRS Rqt: SU016 usage of the phrase "RAD-6000 processor exception data" non-determinate',4
'SuROM SRS Rqt: SU013 missing SuROM responsibility relative to the FSW exception log',4
'SuROM SRS Rqt: SU006 missing maximum number of number of boot loader images',4
'SuROM SRS Rqt: SU002 usage of the phrase "known state" non-determinate',4
'ProjectA OBC C&DH Req SM036: The number of memory locations is not defined.',4
'ProjectA OBC C&DH Req DS012: Applicable function to which the 1553 slot is allocated is not defined.',4
'ProjectA OBC C&DH Req TO014 is redundant with DS025',4
'ProjectA OBC C&DH Req TC002: Applicable function to which the 1553 slot is allocated is not defined.',4
'ProjectA OBC C&DH Req S3009: Read frequency maximum value that avoids FIFO overflow is not defined.',4
'ProjectA OBC C&DH Req OS017: The exact intent of the requirement is ambiguous',4
'ProjectA OBC C&DH Req OS006: Intended Image to be selected for loading is not specified',4
'Dump Memory in Event command in C&DH SRS should give same details as in FSW CDR',5
'Incomplete OBC C&DH and Uplink Card SRS Requirements for Fault Protection',2
'The Load Memory command in SRS not described as in FSW CDR',3
'C&DH SRS must state how a Virtual Recorder is specified',3
'The Virtual Recorder mechanism should be defined in C&DH SRS',4
'L3 to L4 FP - Incomplete SRS Requirements for Storing Exception Logs',3
'Incomplete SRS Requirements for Uplink Card to Store a Log of Hi/Low Water Marks',4
'Incomplete SRS Requirements for Rejecting Iinvalid Commands, and Terminating Sequences',3
'Incomplete SRS Requirements for Monitored Telemetry Stored in DRAM',3
'The playback of recorded data not fully explained in C&DH SRS',4
'Incomplete SRS Requirements for Generating Event Messages',3
'Incomplete SRS Requirements for Accommodating Processor Resets During Mission-Critical Events',3
'Incomplete SRS Requirements for Range Checking to Detect Failed or Corrupted Sensor Data',3
'Incomplete SRS Requirements for Memory Scrub at a Ground Selectable Rate',3
'Telemetry filter parameters not defined in C&DH SRS',3
'CM Requirement Missing in RMS Issue: EV005',2
'Incomplete SRS Requirements for Monitors to Handle Temporarily Missing Inputs',3
'CM Requirement Missing in RMS Issue: SU210',2
'CM Requirement Missing in RMS Issue: ACS-AN007',2
'CM Requirement Missing in RMS Issue: DWN-UPL203.12',2
'Incomplete SRS Requirements for Modifying ACS Monitor Thresholds & Persistances',4
'Incomplete SRS Requirements for Providing ACS Health & Status',4
'Incomplete SRS Requirements for Enabling Monitors',4
'Inconsistency in Requirements/Design for Fail Operational',4
'Missing L3 to L4 Traceability Links',2
'Incomplete SRS Requirements for Executing Ground Commands',3
'CM Requirement Missing in RMS Issue: SU209',2
'CM Requirement Missing in RMS Issue: SU208',2
'CM Requirement Missing in RMS Issue: SU207',2
'CM Requirement Missing in RMS Issue: ACS-AN006',2
'CM Requirement Missing in RMS Issue: ACS-AN005',2
'CM Requirement Missing in RMS Issue: ACS-AN004',2
'CM Requirement Missing in RMS Issue: ACS-AN003',2
'CM Requirement Missing in RMS Issue: ACS-AN002',2
'CM Requirement Missing in RMS Issue: ACS-AN001',2
'CM Requirement Missing in RMS Issue: ACS-AC105',2
'CM Requirement Missing in RMS Issue: DWN-UPL203.11',2
'CM Requirement Missing in RMS Issue: DWN-UPL203.10',2
'CM Requirement Missing in RMS Issue: DWN-UPL203.9',2
'CM Requirement Missing in RMS Issue: DWN-UPL203.8',2
'CM Requirement Text Issue: Proj CDR differs from RMS/SRS DS029',2
'Incomplete/Incorrect OBC C&DH SRS Command Verification Requirement',4
'Incomplete/Incorrect OBC C&DH SRS Checksum Requirement',4
'Timing command needs to be described in the C&DH SRS',5
'OBC C&DH SRS Not Referenced as Providing 1553 Bus FP',4
'SRS Does Not Include Complete Requirements for Initializing to Safe State',3
'More details needed in the Loopback Register Write command in C&DH SRS',4
'SRS Does Not Include Requirements for Preventing Two Bus Controllers',4
'SRSs Do Not Contain Safe Mode Exit Constraint',3
'Missing FSW Requirements to Implement ATLO and Launch Safety Constraints',2
'Powering Off Both OBCs',3
'Processing Uplinked Commands',3
'OBC Monitoring Separation Signals',4
'Requirements in OBC C&DH SRS concerning 1553 bus selection need clarification',4
'FSW Does Not Support "Inhibits" as Required by the SFS L3',3
'CM of unique requirement identifiers: UBM vs. UMB',2
'CM Requirement Heritage Issue: ACS-AC105',5
'L4 requirement concerning XB Bus Controller not accurate',5
'CM Requirement Text Issue: VM001.1',2
'CM Requirement Text Issue: UBM010',2
'CM Requirement Text Issue: SU020',2
'CM Requirement Duplicate Issue: SRC-UPC002',2
'CM Requirement Text Issue: OV4-UBM006',2
'CM Requirement Text Issue: OV4-UBM001',2
'Erroneous requirement in telemetry of consumable (hydrazine mass)',5
'CM Requirement Duplicate Issue: DWN-SC021',2
'CM Requirement Text Issue: ACS-AD004',2
'CM Requirement Text Issue: ACS-AD002',2
'CM Requirement Text Issue: ACS-AD001',2
'CM Requirement Text Issue: ACS-AC104',2
'CM Requirement Text Issue: ACS-AC098',2
'CM Requirement Text Issue: ACS-AC097',2
'CM Requirement Text Issue: ACS-AC095',2
'CM Requirement Text Issue: ACS-AC094',2
'CM Requirement Text Issue: ACS-AC089',2
'CM Requirement Text Issue: ACS-AC088',2
'CM Requirement Text Issue: ACS-AC087',2
'CM Requirement Text Issue: ACS-AC084',2
'CM Requirement Text Issue: ACS-AC083.4',2
'CM Requirement Text Issue: ACS-AC083.2',2
'CM Requirement Text Issue: ACS-AC083.1',2
'CM Requirement Text Issue: ACS-AC074',2
'CM Requirement Text Issue: ACS-AC068',2
'CM Requirement Text Issue: ACS-AC064',2
'L3-PSR-39: Negative requirement untestable.',5
'CM Requirement Text Issue: ACS-AC061',2
'CM Requirement Text Issue: ACS-AC060',2
'CM Requirement Text Issue: ACS-AC059',2
'CM Requirement Text Issue: ACS-AC049',2
'CM Requirement Text Issue: ACS-AC048',2
'CM Requirement Text Issue: ACS-AC036',2
'CM Requirement Text Issue: ACS-AC021',2
'CM Requirement Text Issue: ACS-AC020.9',2
'CM Requirement Text Issue: ACS-AC020.8',2
'CM Requirement Text Issue: ACS-AC020.5',2
'CM Requirement Text Issue: ACS-AC020.4',2
'CM Requirement Text Issue: ACS-AC020.10',2
'CM Requirement Text Issue: ACS-AC013',2
'CM Requirement Text Issue: ACS-AC012',2
'CM Requirement Text Issue: ACS-AC010',2
'CM Requirement Text Issue: ACS-AC008',2
'CM Requirement Text Issue: ACS-AC007',2
'CM Requirement Text Issue: ACS-AC002',2
'CM Requirement Text Issue: ACS-AC001',2
'CM Requirement Text Issue: ACE-EXEC019.3',2
'CM Requirement Text Issue: ACE-EXEC017',2
'Conflicting requirements on redundant hardware in L2-FPR-139 and L3-PSR-239',3
'ACS FP Monitors/Responses Not Controlled as Defined in the SFS L3',3
'L2-FGI-773 not flowed down to the L3 SCFSRD',2
'L2-FGI-774 not flowed down to the L3 SCFSRD',2
'The payload should be included in L3 SFS requirement',4
'Incomplete Traceability Links Between L3 SC&FSRD and L2-FGI-315',3
'L3-SFS-876: Misspelling is communicating the wrong information',4
'L2-FGI-771 is not flowed down to the L3 SC&FSRD',3
'L2-FPR-135 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-134 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-133 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-125/126/127/129/130 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-112 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-109 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-106 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-105 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-100 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-93 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-88 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-87 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-86 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-80 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-79 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-78 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-77 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-72 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-71 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-70 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-69 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-66/67/68 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-65 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-64 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-63 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-62 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-61 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-60 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-59 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-57 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-56 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-52 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-50 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-49 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-47 Not Adequately Addressed in the L3 SFS',2
'L2-FPR-43 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-39 Not Adequately Addressed in the L3 SFS',2
'L3 SFS requirements need rephrasing for added clarity',5
'L2-PRD-582 not satisfied by L3-SFS-707',2
'L2-FPR-37 Not Adequately Addressed in the L3 SFS',2
'L2-PRD-233: Missing requirement links to L3 SCFSRD requirements',3
'L2-FPR-33 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-32 Not Adequately Addressed in the L3 SFS',4
'L2-FPR-31 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-30 Not Adequately Addressed in the L3 SFS',3
'L2-FPR-29 Not Adequately Addressed in the L3 SFS',3
'FP L2-FPR-20 Requirement Not Adequately Addressed in the L3 SFS',3
'FP L2-FPR-28 Requirement Not Adequately Addressed in the L3 SFS',2
'FP L2-FPR-7 Requirement Not Adequately Addressed in the L3 SFS',3
'FP L2-FPR-6 Requirement Not Adequately Addressed in the L3 SFS',3
'FP L2-FPR-4 Requirement Not Adequately Addressed in the L3 SFS',3
'Incomplete traceability links between L2-PRD-759 and L3 SC&FSRD: Incomplete traceability link to software requirement',5
'L3-SFS-527 missing from Flight Software section of L3 SC&FSRD',5
'ProjectA L3 SC&FSRD Rqt: L3-SFS-527 is Inconsistent with Rqt L2-PRD-235',3
'Purpose of the FP Performance Specification',4
'Inconsistent Definition of Fault Protection Terminology',4
'SuROM SRS Rqt: SU001 missing details necessary to establish "safe system configuration"',4
'C&DH SRS Rqt: missing details necessary to establish "safe system configuration"',4
'Requirement ID SRC-UPC002 associated with two different requirements',4
'Inconsistent Definition of Mode and Transition Criteria Terminology in the SuROM SRS',4
'Inconsistent Definition of Mode and Transition Criteria Terminology in the OBC SRS',4
'Inconsistent Definition of Mode and Transition Criteria Terminology in the Spacecraft and Flight System L3 Spec',4
'Inconsistent Definition and Use of Moding Terminology',4
'Transition to Boot State is Not Consistently Defined',4
'ProjectA L3 SCFSRD Rqt: L3-SFS-807 is in conflict with L3-SFS-806',3
'Engine thrust control commands missing in L3 requirements',2
'Duplicate specifications in L3 requirements document',5
'Confused wording in the recording of uplink handling errors',4
'The SIS and SDD are not listed within Table 1-9 of the SDP',4
'Incorrect and Incomplete traceability between the PSMP and the SDR',5
'Incorrect and Incomplete traceability between the PSMP and the SDR',5
