@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'projecta l3 sc fsrd rqt  l3-sfs-724 is inconsistent with l2-prd-756 ',4
'projecta l3 sc fsrd rqt  l3-sfs-705 is inconsistent with l2-prd-215 ',4
'projecta l2 prd rqt  l2-prd-565 is missing flowdown to the l3 sc fsrd',4
'projecta spacecraft and flight system req l3-sfs-94  has no associated l4 traces',3
'l3-sfs-2427  incomplete attitude determination accuracy requirement',4
'unclear attitude determination accuracy requirement',4
'unclear attitude control tolerance requirement',4
'inconsistent attitude control tolerance requirement',4
'invalid l3 scfsrd paragraph numbers used in acs srs rtm appendix a',4
'inconsistent slew capability requirement',4
'inconsistent attitude control accuracy requirement',4
'inconsistent attitude determination accuracy requirement',4
'upl hlp command set not consistently defined',3
'projecta obc surom req su017  the exact intent of the requirement is ambiguous',4
'projecta obc surom req su022  the various boot descriptor copies are not defined ',4
'projecta obc surom req su004  what flight software startup shall load is not defined ',4
'c dh srs rqt  os017 missing os-specific responsibility relative to the fsw exception log',4
'c dh srs rqt  os013 and its subrequirements missing os-specific responsibility',4
'c dh srs rqt  os006 missing maximum number of fsw images',4
'projecta obc c dh req hs001  the number of times the health monitoring function shall request data is not defined ',4
'surom srs rqt  su104 missing surom-specific responsibility',4
'surom srs rqt  su0103 missing surom-specific responsibility',4
'surom srs rqt  su019 missing surom responsibility relative to  machine error interrupt services ',4
'surom srs rqt  su018 and its subrequirements missing surom-specific responsibility',4
'surom srs rqt  su017 missing surom responsibility relative to the fsw exception log',4
'surom srs rqt  su016 usage of the phrase  rad-6000 processor exception data  non-determinate',4
'surom srs rqt  su013 missing surom responsibility relative to the fsw exception log',4
'surom srs rqt  su006 missing maximum number of number of boot loader images',4
'surom srs rqt  su002 usage of the phrase  known state  non-determinate',4
'projecta obc c dh req sm036  the number of memory locations is not defined ',4
'projecta obc c dh req ds012  applicable function to which the 1553 slot is allocated is not defined ',4
'projecta obc c dh req to014 is redundant with ds025',4
'projecta obc c dh req tc002  applicable function to which the 1553 slot is allocated is not defined ',4
'projecta obc c dh req s3009  read frequency maximum value that avoids fifo overflow is not defined ',4
'projecta obc c dh req os017  the exact intent of the requirement is ambiguous',4
'projecta obc c dh req os006  intended image to be selected for loading is not specified',4
'dump memory in event command in c dh srs should give same details as in fsw cdr',5
'incomplete obc c dh and uplink card srs requirements for fault protection',2
'the load memory command in srs not described as in fsw cdr',3
'c dh srs must state how a virtual recorder is specified',3
'the virtual recorder mechanism should be defined in c dh srs',4
'l3 to l4 fp - incomplete srs requirements for storing exception logs',3
'incomplete srs requirements for uplink card to store a log of hi low water marks',4
'incomplete srs requirements for rejecting iinvalid commands  and terminating sequences',3
'incomplete srs requirements for monitored telemetry stored in dram',3
'the playback of recorded data not fully explained in c dh srs',4
'incomplete srs requirements for generating event messages',3
'incomplete srs requirements for accommodating processor resets during mission-critical events',3
'incomplete srs requirements for range checking to detect failed or corrupted sensor data',3
'incomplete srs requirements for memory scrub at a ground selectable rate',3
'telemetry filter parameters not defined in c dh srs',3
'cm requirement missing in rms issue  ev005',2
'incomplete srs requirements for monitors to handle temporarily missing inputs',3
'cm requirement missing in rms issue  su210',2
'cm requirement missing in rms issue  acs-an007',2
'cm requirement missing in rms issue  dwn-upl203 12',2
'incomplete srs requirements for modifying acs monitor thresholds   persistances',4
'incomplete srs requirements for providing acs health   status',4
'incomplete srs requirements for enabling monitors',4
'inconsistency in requirements design for fail operational',4
'missing l3 to l4 traceability links',2
'incomplete srs requirements for executing ground commands',3
'cm requirement missing in rms issue  su209',2
'cm requirement missing in rms issue  su208',2
'cm requirement missing in rms issue  su207',2
'cm requirement missing in rms issue  acs-an006',2
'cm requirement missing in rms issue  acs-an005',2
'cm requirement missing in rms issue  acs-an004',2
'cm requirement missing in rms issue  acs-an003',2
'cm requirement missing in rms issue  acs-an002',2
'cm requirement missing in rms issue  acs-an001',2
'cm requirement missing in rms issue  acs-ac105',2
'cm requirement missing in rms issue  dwn-upl203 11',2
'cm requirement missing in rms issue  dwn-upl203 10',2
'cm requirement missing in rms issue  dwn-upl203 9',2
'cm requirement missing in rms issue  dwn-upl203 8',2
'cm requirement text issue  proj cdr differs from rms srs ds029',2
'incomplete incorrect obc c dh srs command verification requirement',4
'incomplete incorrect obc c dh srs checksum requirement',4
'timing command needs to be described in the c dh srs',5
'obc c dh srs not referenced as providing 1553 bus fp',4
'srs does not include complete requirements for initializing to safe state',3
'more details needed in the loopback register write command in c dh srs',4
'srs does not include requirements for preventing two bus controllers',4
'srss do not contain safe mode exit constraint',3
'missing fsw requirements to implement atlo and launch safety constraints',2
'powering off both obcs',3
'processing uplinked commands',3
'obc monitoring separation signals',4
'requirements in obc c dh srs concerning 1553 bus selection need clarification',4
'fsw does not support  inhibits  as required by the sfs l3',3
'cm of unique requirement identifiers  ubm vs  umb',2
'cm requirement heritage issue  acs-ac105',5
'l4 requirement concerning xb bus controller not accurate',5
'cm requirement text issue  vm001 1',2
'cm requirement text issue  ubm010',2
'cm requirement text issue  su020',2
'cm requirement duplicate issue  src-upc002',2
'cm requirement text issue  ov4-ubm006',2
'cm requirement text issue  ov4-ubm001',2
'erroneous requirement in telemetry of consumable  hydrazine mass ',5
'cm requirement duplicate issue  dwn-sc021',2
'cm requirement text issue  acs-ad004',2
'cm requirement text issue  acs-ad002',2
'cm requirement text issue  acs-ad001',2
'cm requirement text issue  acs-ac104',2
'cm requirement text issue  acs-ac098',2
'cm requirement text issue  acs-ac097',2
'cm requirement text issue  acs-ac095',2
'cm requirement text issue  acs-ac094',2
'cm requirement text issue  acs-ac089',2
'cm requirement text issue  acs-ac088',2
'cm requirement text issue  acs-ac087',2
'cm requirement text issue  acs-ac084',2
'cm requirement text issue  acs-ac083 4',2
'cm requirement text issue  acs-ac083 2',2
'cm requirement text issue  acs-ac083 1',2
'cm requirement text issue  acs-ac074',2
'cm requirement text issue  acs-ac068',2
'cm requirement text issue  acs-ac064',2
'l3-psr-39  negative requirement untestable ',5
'cm requirement text issue  acs-ac061',2
'cm requirement text issue  acs-ac060',2
'cm requirement text issue  acs-ac059',2
'cm requirement text issue  acs-ac049',2
'cm requirement text issue  acs-ac048',2
'cm requirement text issue  acs-ac036',2
'cm requirement text issue  acs-ac021',2
'cm requirement text issue  acs-ac020 9',2
'cm requirement text issue  acs-ac020 8',2
'cm requirement text issue  acs-ac020 5',2
'cm requirement text issue  acs-ac020 4',2
'cm requirement text issue  acs-ac020 10',2
'cm requirement text issue  acs-ac013',2
'cm requirement text issue  acs-ac012',2
'cm requirement text issue  acs-ac010',2
'cm requirement text issue  acs-ac008',2
'cm requirement text issue  acs-ac007',2
'cm requirement text issue  acs-ac002',2
'cm requirement text issue  acs-ac001',2
'cm requirement text issue  ace-exec019 3',2
'cm requirement text issue  ace-exec017',2
'conflicting requirements on redundant hardware in l2-fpr-139 and l3-psr-239',3
'acs fp monitors responses not controlled as defined in the sfs l3',3
'l2-fgi-773 not flowed down to the l3 scfsrd',2
'l2-fgi-774 not flowed down to the l3 scfsrd',2
'the payload should be included in l3 sfs requirement',4
'incomplete traceability links between l3 sc fsrd and l2-fgi-315',3
'l3-sfs-876  misspelling is communicating the wrong information',4
'l2-fgi-771 is not flowed down to the l3 sc fsrd',3
'l2-fpr-135 not adequately addressed in the l3 sfs',2
'l2-fpr-134 not adequately addressed in the l3 sfs',3
'l2-fpr-133 not adequately addressed in the l3 sfs',3
'l2-fpr-125 126 127 129 130 not adequately addressed in the l3 sfs',3
'l2-fpr-112 not adequately addressed in the l3 sfs',3
'l2-fpr-109 not adequately addressed in the l3 sfs',4
'l2-fpr-106 not adequately addressed in the l3 sfs',4
'l2-fpr-105 not adequately addressed in the l3 sfs',3
'l2-fpr-100 not adequately addressed in the l3 sfs',2
'l2-fpr-93 not adequately addressed in the l3 sfs',3
'l2-fpr-88 not adequately addressed in the l3 sfs',4
'l2-fpr-87 not adequately addressed in the l3 sfs',2
'l2-fpr-86 not adequately addressed in the l3 sfs',3
'l2-fpr-80 not adequately addressed in the l3 sfs',4
'l2-fpr-79 not adequately addressed in the l3 sfs',3
'l2-fpr-78 not adequately addressed in the l3 sfs',4
'l2-fpr-77 not adequately addressed in the l3 sfs',4
'l2-fpr-72 not adequately addressed in the l3 sfs',3
'l2-fpr-71 not adequately addressed in the l3 sfs',4
'l2-fpr-70 not adequately addressed in the l3 sfs',3
'l2-fpr-69 not adequately addressed in the l3 sfs',4
'l2-fpr-66 67 68 not adequately addressed in the l3 sfs',2
'l2-fpr-65 not adequately addressed in the l3 sfs',3
'l2-fpr-64 not adequately addressed in the l3 sfs',4
'l2-fpr-63 not adequately addressed in the l3 sfs',2
'l2-fpr-62 not adequately addressed in the l3 sfs',2
'l2-fpr-61 not adequately addressed in the l3 sfs',2
'l2-fpr-60 not adequately addressed in the l3 sfs',3
'l2-fpr-59 not adequately addressed in the l3 sfs',3
'l2-fpr-57 not adequately addressed in the l3 sfs',3
'l2-fpr-56 not adequately addressed in the l3 sfs',3
'l2-fpr-52 not adequately addressed in the l3 sfs',2
'l2-fpr-50 not adequately addressed in the l3 sfs',3
'l2-fpr-49 not adequately addressed in the l3 sfs',3
'l2-fpr-47 not adequately addressed in the l3 sfs',2
'l2-fpr-43 not adequately addressed in the l3 sfs',3
'l2-fpr-39 not adequately addressed in the l3 sfs',2
'l3 sfs requirements need rephrasing for added clarity',5
'l2-prd-582 not satisfied by l3-sfs-707',2
'l2-fpr-37 not adequately addressed in the l3 sfs',2
'l2-prd-233  missing requirement links to l3 scfsrd requirements',3
'l2-fpr-33 not adequately addressed in the l3 sfs',3
'l2-fpr-32 not adequately addressed in the l3 sfs',4
'l2-fpr-31 not adequately addressed in the l3 sfs',3
'l2-fpr-30 not adequately addressed in the l3 sfs',3
'l2-fpr-29 not adequately addressed in the l3 sfs',3
'fp l2-fpr-20 requirement not adequately addressed in the l3 sfs',3
'fp l2-fpr-28 requirement not adequately addressed in the l3 sfs',2
'fp l2-fpr-7 requirement not adequately addressed in the l3 sfs',3
'fp l2-fpr-6 requirement not adequately addressed in the l3 sfs',3
'fp l2-fpr-4 requirement not adequately addressed in the l3 sfs',3
'incomplete traceability links between l2-prd-759 and l3 sc fsrd  incomplete traceability link to software requirement',5
'l3-sfs-527 missing from flight software section of l3 sc fsrd',5
'projecta l3 sc fsrd rqt  l3-sfs-527 is inconsistent with rqt l2-prd-235',3
'purpose of the fp performance specification',4
'inconsistent definition of fault protection terminology',4
'surom srs rqt  su001 missing details necessary to establish  safe system configuration ',4
'c dh srs rqt  missing details necessary to establish  safe system configuration ',4
'requirement id src-upc002 associated with two different requirements',4
'inconsistent definition of mode and transition criteria terminology in the surom srs',4
'inconsistent definition of mode and transition criteria terminology in the obc srs',4
'inconsistent definition of mode and transition criteria terminology in the spacecraft and flight system l3 spec',4
'inconsistent definition and use of moding terminology',4
'transition to boot state is not consistently defined',4
'projecta l3 scfsrd rqt  l3-sfs-807 is in conflict with l3-sfs-806',3
'engine thrust control commands missing in l3 requirements',2
'duplicate specifications in l3 requirements document',5
'confused wording in the recording of uplink handling errors',4
'the sis and sdd are not listed within table 1-9 of the sdp',4
'incorrect and incomplete traceability between the psmp and the sdr',5
'incorrect and incomplete traceability between the psmp and the sdr',5
